action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,source,installed,collected,preserved,analyzed,lab_technician,acidity,alkh,ph,s,so4,mg,zn,na,br,al,ca,cl,fe,mn,no3,b,f,k,p,no2,si,cu,sr,analyzing_lab,acidity_flag,alkh_flag,ph_flag,s_flag,so4_flag,mg_flag,zn_flag,na_flag,br_flag,al_flag,ca_flag,cl_flag,fe_flag,mn_flag,no3_flag,b_flag,f_flag,k_flag,p_flag,no2_flag,si_flag,cu_flag,sr_flag,row_flag,quality_level,comments,quality_log
,422106,1,2018-08-06,CALVERT,HAKAI,FGS_R,1,WANNOCK WR02,51.678755,-127.234705,,,GS,,GRB2795,0,,F,,2018-08-06T19:05:31.000Z,2018-08-06T19:10:46.000Z,2018-09-24T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,9.847,,789.826,2777,347.611,2.391,736.144,,36.643,3816.614,452,31.779,,,2.607,,573.484,43.585,,1396.885,0.669,13.369,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata QC'd by MK2: No YSI data due to internal crash of YSI"
,422105,1,2018-08-06,CALVERT,HAKAI,FGS_R,1,20771C OUTLET,51.73,-127.33,,,GS,,GRB3104,0,,F,,2018-08-06T16:21:04.000Z,2018-08-06T16:21:18.000Z,2018-09-24T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,6.923,,660.647,,181.696,2.484,434.022,,,2686.868,,70.533,,,4.003,,610.733,40.631,,1049.855,,6.046,NRAL,NA,,NA,,NA,,,,NA,BDL,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Metadata QC'd by MK2: No YSI data due to internal crash of YSI"
,422107,1,2018-08-06,CALVERT,HAKAI,FGS_R,1,WANNOCK WR01,51.679021,-127.234528,,,GS,,GRB3108,0,,F,,2018-08-06T18:40:09.000Z,2018-08-06T18:40:18.000Z,2018-09-24T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,10.507,,853.155,2879,346.383,2.387,733.384,,51.683,3969.618,437,46.309,,,3.832,,592.502,44.831,,1422.931,0.654,13.31,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata QC'd by MK2: No YSI data due to internal crash of YSI"
,421992,1,2018-08-09,CALVERT,HAKAI,FGS_Y,1,KOEYE KR01,51.77597,-127.8086,,,GS,,GRB2743,0,,F,,2018-08-09T19:01:38.000Z,2018-08-09T19:01:36.000Z,2018-09-24T07:00:00.000Z,isabelle.desmarais;rob.white,,3.173,,147.524,1352,239.411,2.868,1135.144,,84.59,930.604,1052,164.085,,,7.302,,184.978,44.213,,1197.212,,4.145,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata QC'd by RW; 18-11-18
,878801,1,2018-08-20,QUADRA,HAKAI,FGS_KN,1,5209 HEYD1,50.57553762,-125.5790499,,,,,QGRB130,0,,F,,2018-08-20T20:19:32.000Z,2018-08-20T20:19:48.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,14.525,,450.438,2028,723.531,108.681,3003.88,,41.565,3872.848,1575,120.099,5.342,,5.348,,497.79,26.122,,4425.483,1.614,18.13,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878802,1,2018-08-21,QUADRA,HAKAI,FGS_KN,1,5299 TUNA1,50.49301348,-125.9674908,,,,,QGRB151,0,,F,,2018-08-21T21:07:27.000Z,2018-08-21T21:07:16.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,8.21,,349.167,1773,542.127,186.991,2340.954,,45.706,2536.842,1762,168.137,8.71,,4.328,,404.28,31.025,,1930.817,1.869,14.676,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878803,1,2018-08-22,QUADRA,HAKAI,FGS_KN,1,5881 LULL1,50.70636849,-126.0242281,,,,,QGRB123,0,,F,,2018-08-22T20:48:46.000Z,2018-08-22T20:48:40.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,9.28,,1368.548,4251,457.911,92.655,1789.124,,55.987,4100.156,905,445.644,5.734,,8.205,,535.444,49.478,,3139.56,1.637,14.404,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878805,1,2018-08-23,QUADRA,HAKAI,FGS_KN,1,5559 GLEN1,,,,,,,QGRB128,0,,F,,2018-08-23T21:18:07.000Z,2018-08-23T21:18:05.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,3.7,,175.212,1266,266.364,77.584,883.286,,147.75,1578.549,632,219.36,6.051,,4.485,,234.847,27.01,,1608.908,1.847,8.318,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878806,1,2018-08-23,QUADRA,HAKAI,FGS_KN,1,5559 TOMB1,50.64871363,-125.7228062,,,,,QGRB148,0,,F,,2018-08-23T23:48:25.000Z,2018-08-23T23:48:38.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,4.335,,234.047,1463,270.618,19.656,953.719,,126.606,1648.292,703,166.237,,,3.348,,233.316,26.401,,1594.362,1.732,8.892,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878804,1,2018-08-23,QUADRA,HAKAI,FGS_KN,1,5559 GLEN2,,,,,,,QGRB154,0,,F,,2018-08-23T16:52:55.000Z,2018-08-23T16:52:22.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,12.22,,926.958,3118,489.009,120.559,1913.377,,33.277,4162.92,1208,138.052,8.111,,2.616,,359.737,30.088,,2944.682,1.685,17.392,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,878807,1,2018-08-24,QUADRA,HAKAI,FGS_KN,1,5322 FULL1,50.56438923,-125.9293932,,,,,QGRB156,0,,F,,2018-08-24T21:28:26.000Z,2018-08-24T21:28:11.000Z,2018-09-24T07:00:00.000Z,emily.haughton;rob.white,,3.66,,311.528,1524,307.725,135.432,1353.806,,133.979,1605.672,1305,210.505,7.08,,3.537,,228.539,20.912,,1672.747,1.885,8.401,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: All new sites2: Metadata qc'd by RW; 18-11-193: metadatra qc'd by RW; 18-11-19"
,427385,1,2018-08-26,CALVERT,HAKAI,FGS,1,626 OUTLET,51.641718,-128.120582,,,,,GRB2459,0,,F,,2018-08-26T21:09:59.000Z,2018-08-26T23:00:50.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,9.765,,199.824,1327,871.064,53.047,6891.163,,111.544,1630.362,8096,1364.98,4.813,,17.362,,569.233,48.077,,4103.396,1.565,14.211,NRAL,NA,,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427388,1,2018-08-26,CALVERT,HAKAI,FGS,1,693 OUTLET,51.647923,-127.996399,,,,,GRB2460,0,,F,,2018-08-26T18:29:12.000Z,2018-08-26T22:15:49.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,1.765,,5805.592,19477,8432.152,36.924,76399.709,,163.534,3574.394,124420,120.216,7.067,,39.47,,2927.587,30.528,,411.974,1.655,50.364,NRAL,NA,,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427389,1,2018-08-26,CALVERT,HAKAI,FGS,1,703 OUTLET,51.64853,-128.026062,,,,,GRB2461,0,,F,,2018-08-26T19:48:27.000Z,2018-08-26T23:15:25.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,4.12,,121.168,1414,369.044,96.951,2716.153,,144.007,902.966,3436,912.831,5.154,,8.415,,287.576,42.689,,3077.958,1.794,5.289,NRAL,NA,,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427390,1,2018-08-26,CALVERT,HAKAI,FGS,1,708 OUTLET,51.6491990000001,-128.068516,,,,,GRB2462,0,,F,,2018-08-26T20:19:57.000Z,2018-08-27T02:00:44.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,1.35,,289.688,1633,320.785,114.685,2968.244,,298.479,558.052,4159,715.519,7.499,,6.751,,218.074,48.219,,158.375,1.834,3.829,NRAL,NA,,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427391,1,2018-08-26,CALVERT,HAKAI,FGS,1,819 OUTLET,51.6573750000001,-128.042222,,,,,GRB2463,0,,F,,2018-08-26T17:09:40.000Z,2018-08-27T02:30:48.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,,,174.976,3311,389.873,43.138,3533.633,,297.521,657.725,5523,307.283,7.974,,7.507,,263.942,43.116,,5197.516,1.924,4.914,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427392,1,2018-08-26,CALVERT,HAKAI,FGS,1,844 OUTLET,51.6581830000001,-128.002068,,,,,GRB2464,0,,F,,2018-08-26T17:57:59.000Z,2018-08-27T02:30:40.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,,,175.83,1499,213.295,246.296,3367.929,,295.599,412.633,4458,536.853,11.313,,7.73,,176.558,43.998,,2117.976,1.915,2.816,NRAL,NA,BDL,NA,,,,,,NA,,,,AV,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427393,1,2018-08-26,CALVERT,HAKAI,FGS,1,1015 OUTLET,51.690527,-128.067788,,,,,GRB2465,0,,F,,2018-08-26T21:58:16.000Z,2018-08-27T01:45:32.000Z,2018-09-24T07:00:00.000Z,brent.rayner;eva.jordison;lucy.quayle,,5.605,,349.362,4765,571.401,22.49,4963.436,,316.532,1340.045,6132,915.763,,,6.001,,371.76,42.614,,1269.009,1.851,6.488,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: 844- Had to walk up stream to find decent water source to collect from. All streams were very dry.2: Event Metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,427380,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,5005 OUTLET,50.4693112733433,-125.106800967418,,,GS,,QGRB125,0,,F,,2018-08-26T17:01:00.000Z,2018-08-26T17:01:14.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,5.92,,1302.083,4222,449.545,121.013,2867.896,,54.209,2144.141,1263,104.845,,,9.891,,322.074,28.681,,3084.936,1.789,8.51,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427378,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,9257 OUTLET,50.30372982,-125.1100661,,,GS,,QGRB131,0,,F,,2018-08-26T15:25:39.000Z,2018-08-26T15:25:20.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,40.255,,2335.356,7153,1663.96,13.422,7136.462,,29.355,11552.198,1608,34.482,,,14.623,,1380.624,29.684,,6432.464,1.525,41.098,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427379,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,4745 OUTLET,50.38295134,-125.0524639,,,GS,,QGRB146,0,,F,,2018-08-26T16:17:43.000Z,2018-08-26T16:17:38.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,3.23,,2000.314,6521,1000.822,15.856,7706.649,,73.27,1533.455,8785,19.55,,,8.222,,495.376,26.502,,3203.059,2.112,8.393,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427381,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,4767 OUTLET,50.4994298956315,-124.972300169675,,,GS,,QGRB149,0,,F,,2018-08-26T17:33:42.000Z,2018-08-26T17:33:05.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,10.685,,592.687,2224,213.481,107.604,805.02,,31.038,4492.907,356,81.916,,,2.169,,95.464,25.84,,1868.373,1.643,13.51,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427384,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,4809 OUTLET,50.681452,-124.857651,,,GS,,QGRB153,0,,F,,2018-08-26T19:28:54.000Z,2018-08-26T19:28:50.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,3.395,,650.133,2309,245.639,58.178,911.695,,76.953,1404.073,462,58.778,,,2.675,,310.181,26.368,,2871.423,1.716,8.092,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427382,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,PARADISE PDSE1,,,,,GS,,QGRB63,0,,F,,2018-08-26T18:23:30.000Z,2018-08-26T18:23:04.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,2.695,,502.771,2332,101.949,97.185,429.025,,22.128,1357.679,490,123.581,4.662,,13.054,,306.888,27.34,,813.654,1.634,6.286,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,427383,1,2018-08-26,QUADRA,HAKAI,FGS_B,1,8405 OUTLET,50.1657309741857,-125.185997987114,,,GS,,QGRB67,0,,F,,2018-08-26T22:22:41.000Z,2018-08-26T22:22:31.000Z,2018-09-25T07:00:00.000Z,maartje.korver;Other;rob.white,,16.095,,554.245,2223,509.17,124.734,3126.328,,28.822,6099.751,2704,124.804,6.249,,10.504,,190.334,28.864,,1189.028,1.809,28.445,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,430812,1,2018-08-29,QUADRA,HAKAI,FGS_B,1,4829 OUTLET,50.76016793,-124.8621035,,,GS,,QGRB135,0,,F,,2018-08-29T20:43:48.000Z,2018-08-29T20:43:20.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,18.015,,1548.87,5894,249.572,15.038,239.837,,67.486,8485.476,410,84.59,,,2.526,,360.675,67.897,,583.782,1.78,20.717,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,430813,1,2018-08-29,QUADRA,HAKAI,FGS_B,1,MELLERSH MELR1,50.775598,-124.951171,,,GS,,QGRB139,0,,F,,2018-08-29T20:33:30.000Z,2018-08-29T20:33:23.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,2.81,,596.901,2673,131.173,18.57,431.712,,35.249,1360.145,956,44.023,,,2.779,,513.494,68.606,,923.932,1.648,6.128,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,430809,1,2018-08-29,QUADRA,HAKAI,FGS_B,1,HOMATHKO HOMA3,50.9894678,-124.918908,,,GS,,QGRB145,0,,F,,2018-08-29T18:56:05.000Z,2018-08-29T18:56:05.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,8.19,,804.857,3485,375.922,20.117,510.661,,183.64,3389.088,561,196.5,6.743,,4.88,,623.483,74.685,,747.034,2.209,26.093,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW; 18-11-122: Nut4305 TDP only has 12 mL of water."
,430810,1,2018-08-29,QUADRA,HAKAI,FGS_B,1,HOMATHKO HOMA1,50.95302393,-124.8682698,,,GS,,QGRB150,0,,F,,2018-08-29T17:31:59.000Z,2018-08-29T17:31:24.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,8.43,,815.624,3421,324.545,18.721,458.551,,83.615,3485.69,457,90.732,4.777,,3.062,,560.678,64.973,,643.277,1.785,26.078,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,430810,2,2018-08-29,QUADRA,HAKAI,FGS_B,1,HOMATHKO HOMA1,50.95302393,-124.8682698,,,GS,,QGRB158,0,,F,,2018-08-29T17:31:59.000Z,2018-08-29T17:31:24.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,8.43,,762.63,3345,319.068,19.246,466.485,,77.841,3344.739,551,171.012,4.82,,3.412,,555.038,65.114,,621.274,1.773,25.636,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,430809,2,2018-08-29,QUADRA,HAKAI,FGS_B,1,HOMATHKO HOMA3,50.9894678,-124.918908,,,GS,,QGRB161,0,,F,,2018-08-29T18:56:05.000Z,2018-08-29T18:56:05.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,8.325,,808.048,2988,336.404,19.851,555.766,,95.868,3333.019,781,96.264,4.948,,2.912,,576.282,83.918,,626.97,1.987,25.705,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW; 18-11-122: Nut4305 TDP only has 12 mL of water."
,430811,1,2018-08-29,QUADRA,HAKAI,FGS_B,1,SOUTHGATE SGTE3,,,,,GS,,QGRB163,0,,F,,2018-08-29T19:36:38.000Z,2018-08-29T19:36:10.000Z,2018-09-25T07:00:00.000Z,Other;rob.white,,5.18,,597.698,2566,156.181,21.36,374.113,,99.481,2443.725,705,152.687,,,1.813,,569.177,68.784,,652.119,1.927,8.942,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,428434,1,2018-08-30,QUADRA,HAKAI,FGS_B,1,8407 OUTLET,50.139409,-125.220507,,,GS,,QGRB155,0,,F,,2018-08-30T17:38:56.000Z,2018-08-30T17:38:22.000Z,2018-09-25T07:00:00.000Z,rob.white,,45.405,,2210.776,7244,2559.45,16.591,20951.157,,32.737,16149.127,26882,30.93,,,14,,1217.353,71.888,,3874.619,1.555,72.614,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW; 18-11-122: Sample taken 70m DS from typical spot. No water at sampling location. Higher conductivity readings suggest area may be intertidal. Low tide at time of sample. No ubc sample"
,428433,1,2018-08-30,QUADRA,HAKAI,FGS_B,1,HYACINTHE HYAC1,50.133383,-125.254017,,,GS,,QGRB164,0,,F,,2018-08-30T17:01:00.000Z,2018-08-30T17:01:26.000Z,2018-09-25T07:00:00.000Z,rob.white,,35.9,,1305.202,4971,2804.227,21.124,10642.241,,,10967.763,11474,64.06,,,108.374,,459.818,69.125,,4615.578,1.842,28.887,NRAL,NA,,NA,,,,,,NA,BDL,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW; 18-11-122: Very low flows. Had to dig hole in gravel to create an area for sample and YSI.  No mixing of water."
,428925,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20722 OUTLET,51.568533,-127.514507,,,GS,,GRB3125,0,,F,,2018-09-03T20:46:04.000Z,2018-09-03T20:46:48.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,3.115,,207.208,2225,248.653,3.979,928.073,,179.478,1485.39,1235,229.32,11.059,,10.692,,193.63,38.713,,1234.646,1.722,5.102,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428926,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20952 OUTLET,51.5369943352802,-127.687488561785,,,GS,,GRB3127,0,,F,,2018-09-03T18:46:06.000Z,2018-09-03T18:46:02.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,1.305,,464.808,2625,450.562,6.381,2052.845,,327.012,1160.373,2483,353.718,6.818,,6.406,,178.131,40.51,,2281.908,2.025,7.284,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428920,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20623 OUTLET,51.3950262,-127.7073025,,,GS,,GRB3128,0,,F,,2018-09-03T15:36:21.000Z,2018-09-03T15:36:19.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,4,,151.839,1506,489.972,4.335,3442.288,,256.273,1046.212,3598,371.49,,,5.305,,232.306,42.407,,878.832,1.568,6,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428922,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20718 OUTLET,51.49256097,-127.5354522,,,GS,,GRB3131,0,,F,,2018-09-03T17:11:52.000Z,2018-09-03T17:11:16.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,7.745,,459.077,2232,442.87,4.368,1469.384,,182.743,3584.132,1818,297.685,4.585,,9.916,,393.475,42.294,,2191.376,2,7.903,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428924,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20940 OUTLET,51.64135546,-127.5495886,,,GS,,GRB3133,0,,F,,2018-09-03T20:02:03.000Z,2018-09-03T20:02:10.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,0.74,,233.458,1408,226.591,2.25,1158.107,,224.359,694.697,1555,93.138,,,5.587,,121.507,40.079,,1591.168,1.901,3.047,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428923,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,26812 OUTLET,51.54866346,-127.6017837,,,GS,,GRB3134,0,,F,,2018-09-03T18:08:35.000Z,2018-09-03T18:08:33.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,1.27,,299.245,1988,360.467,2.745,2132.316,,284.839,663.299,3042,337.891,7.24,,4.931,,251.866,42.203,,1180.919,1.551,6.094,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428921,1,2018-09-03,CALVERT,HAKAI,FGS_R,1,20643 OUTLET,51.46599077,-127.5814722,,,GS,,GRB3139,0,,F,,2018-09-03T16:49:56.000Z,2018-09-03T16:49:41.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,,,244.131,1579,315.924,5.164,1674.479,,438.727,711.693,2050,563.048,5.102,,4.097,,88.797,40.556,,1368.67,1.734,4.168,NRAL,NA,BDL,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428874,1,2018-09-04,CALVERT,HAKAI,FGS_R,1,WANNOCK WR01,51.679021,-127.234528,,,GS,,GRB3116,0,,F,,2018-09-04T16:00:03.000Z,2018-09-04T16:00:03.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,10.475,,812.581,3606,377.074,6.421,775.055,,50.662,4100.251,592,77.503,,,2.391,,634.231,43.691,,1235.055,1.936,15.492,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428879,1,2018-09-04,CALVERT,HAKAI,FGS_R,1,708 OUTLET,51.6491990000001,-128.068516,,,GS,,GRB3120,0,,F,,2018-09-04T19:34:51.000Z,2018-09-04T19:34:37.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,0.66,,627.829,3110,555.277,4.331,3052.579,,356.854,960.031,4153,420.155,6.293,,30.551,,204.612,42.524,,2112.068,1.71,7.1,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,428878,1,2018-09-04,CALVERT,HAKAI,FGS_R,1,819 OUTLET,51.6573750000001,-128.042222,,,GS,,GRB3121,0,,F,,2018-09-04T19:22:01.000Z,2018-09-04T19:22:39.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,,,928.864,4136,587.427,5.174,3096.212,,370.538,867.436,4089,412.206,6.415,,21.391,,111.177,40.91,,2190.711,1.632,6.88,NRAL,NA,BDL,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW2: No O18"
,428877,1,2018-09-04,CALVERT,HAKAI,FGS_R,1,703 OUTLET,51.64853,-128.026062,,,GS,,GRB3124,0,,F,,2018-09-04T18:55:00.000Z,2018-09-04T18:55:16.000Z,2018-09-25T07:00:00.000Z,isabelle.desmarais;Other;rob.white,,2.24,,272.101,4323,318.551,7.21,2257.11,,191.671,869.517,3546,313.117,,,17.423,,190.139,39.827,,1799.771,1.692,4.321,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
